country,counterpart-area,series,time,value,series_code
Middle East & North Africa (excluding high income),European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,7598203.2,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),European Economic Community (EEC),"PPG, multilateral (INT, current US$)",2022,11043.9,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),European Investment Bank,"PPG, multilateral (INT, current US$)",2022,187940573.8,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),European Social Fund (ESF),"PPG, multilateral (INT, current US$)",2022,7362600.0,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),European Union,"PPG, multilateral (INT, current US$)",2022,5260577.7,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,2582922.3,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,53583562.5,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),Multiple Lenders,"PPG, multilateral (INT, current US$)",2022,705000.0,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),Nordic Investment Bank,"PPG, multilateral (INT, current US$)",2022,34566.4,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,19809659.3,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),UN-General Assembly (UNGA),"PPG, multilateral (INT, current US$)",2022,139000.0,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),World,"PPG, multilateral (INT, current US$)",2022,955841244.1,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,261826968.5,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,15619484.6,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),World Trade Organization,"PPG, multilateral (INT, current US$)",2022,1247960.7,DT.INT.MLAT.CD
Middle income,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,234135802.6,DT.INT.MLAT.CD
Middle income,African Export-Import Bank,"PPG, multilateral (INT, current US$)",2022,69908794.4,DT.INT.MLAT.CD
Middle income,Arab African International Bank,"PPG, multilateral (INT, current US$)",2022,694000.0,DT.INT.MLAT.CD
Middle income,Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,13791984.7,DT.INT.MLAT.CD
Middle income,Arab Fund for Economic & Social Development,"PPG, multilateral (INT, current US$)",2022,199286831.7,DT.INT.MLAT.CD
Middle income,Arab Monetary Fund,"PPG, multilateral (INT, current US$)",2022,60654025.8,DT.INT.MLAT.CD
Middle income,Asian Dev. Bank   ,"PPG, multilateral (INT, current US$)",2022,1495736550.5,DT.INT.MLAT.CD
Middle income,Asian Infrastructure Investment Bank,"PPG, multilateral (INT, current US$)",2022,91637402.6,DT.INT.MLAT.CD
Middle income,Bolivarian Alliance for the Americas (ALBA),"PPG, multilateral (INT, current US$)",2022,1386000.0,DT.INT.MLAT.CD
Middle income,Caribbean Community (CARICOM),"PPG, multilateral (INT, current US$)",2022,165000.0,DT.INT.MLAT.CD
Middle income,Caribbean Dev. Bank,"PPG, multilateral (INT, current US$)",2022,30905535.6,DT.INT.MLAT.CD
Middle income,Central American Bank for Econ. Integ. (CABEI),"PPG, multilateral (INT, current US$)",2022,5609000.0,DT.INT.MLAT.CD
Middle income,Central American Bank for Econ. Integration (BCIE),"PPG, multilateral (INT, current US$)",2022,267754000.0,DT.INT.MLAT.CD
Middle income,Central Bank of West African States (BCEAO),"PPG, multilateral (INT, current US$)",2022,10341399.0,DT.INT.MLAT.CD
Middle income,Corporacion Andina de Fomento,"PPG, multilateral (INT, current US$)",2022,375381148.2,DT.INT.MLAT.CD
Middle income,Council of Europe,"PPG, multilateral (INT, current US$)",2022,52791439.3,DT.INT.MLAT.CD
Middle income,Dev. Bank of the Central African States (BDEAC),"PPG, multilateral (INT, current US$)",2022,2352514.2,DT.INT.MLAT.CD
Middle income,Eastern & Southern African Trade & Dev. Bank (TDB),"PPG, multilateral (INT, current US$)",2022,70225127.0,DT.INT.MLAT.CD
Middle income,ECO Trade and Dev. Bank,"PPG, multilateral (INT, current US$)",2022,1478655.5,DT.INT.MLAT.CD
Middle income,Economic Community of West African States (ECOWAS),"PPG, multilateral (INT, current US$)",2022,9204853.4,DT.INT.MLAT.CD
Middle income,Eurasian Development Bank,"PPG, multilateral (INT, current US$)",2022,87049455.0,DT.INT.MLAT.CD
Middle income,European Bank for Reconstruction and Dev. (EBRD),"PPG, multilateral (INT, current US$)",2022,112398347.2,DT.INT.MLAT.CD
Middle income,European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,37112584.5,DT.INT.MLAT.CD
Middle income,European Economic Community (EEC),"PPG, multilateral (INT, current US$)",2022,451402.0,DT.INT.MLAT.CD
Middle income,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,674203706.2,DT.INT.MLAT.CD
Middle income,European Relief Fund,"PPG, multilateral (INT, current US$)",2022,32882598.7,DT.INT.MLAT.CD
Middle income,European Social Fund (ESF),"PPG, multilateral (INT, current US$)",2022,9864656.9,DT.INT.MLAT.CD
Middle income,European Union,"PPG, multilateral (INT, current US$)",2022,26268529.7,DT.INT.MLAT.CD
Middle income,Fondo Latinoamericano de Reservas (FLAR),"PPG, multilateral (INT, current US$)",2022,163204.3,DT.INT.MLAT.CD
Middle income,Inter-American Dev. Bank      ,"PPG, multilateral (INT, current US$)",2022,960725648.1,DT.INT.MLAT.CD
Middle income,International Coffee Organization (ICO),"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Middle income,International Finance Corporation,"PPG, multilateral (INT, current US$)",2022,13657573.5,DT.INT.MLAT.CD
Middle income,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,78931100.8,DT.INT.MLAT.CD
Middle income,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,260430688.2,DT.INT.MLAT.CD
Middle income,Islamic Solidarity Fund for Dev. (ISFD),"PPG, multilateral (INT, current US$)",2022,189453.7,DT.INT.MLAT.CD
Middle income,Multiple Lenders,"PPG, multilateral (INT, current US$)",2022,79400408.4,DT.INT.MLAT.CD
Middle income,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,10781422.5,DT.INT.MLAT.CD
Middle income,Nordic Environment Finance Corporation (NEFCO),"PPG, multilateral (INT, current US$)",2022,7261.3,DT.INT.MLAT.CD
Middle income,Nordic Investment Bank,"PPG, multilateral (INT, current US$)",2022,736481.5,DT.INT.MLAT.CD
Middle income,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,92373075.0,DT.INT.MLAT.CD
Middle income,Plata Basin Financial Dev. Fund,"PPG, multilateral (INT, current US$)",2022,25651000.0,DT.INT.MLAT.CD
Middle income,South Asian Development Fund (SADF),"PPG, multilateral (INT, current US$)",2022,29000.0,DT.INT.MLAT.CD
Middle income,UN-General Assembly (UNGA),"PPG, multilateral (INT, current US$)",2022,139000.0,DT.INT.MLAT.CD
Middle income,UN-Population Fund (UNFPA),"PPG, multilateral (INT, current US$)",2022,1936000.0,DT.INT.MLAT.CD
Middle income,West African Development Bank - BOAD,"PPG, multilateral (INT, current US$)",2022,61411833.1,DT.INT.MLAT.CD
Middle income,World,"PPG, multilateral (INT, current US$)",2022,8632527331.9,DT.INT.MLAT.CD
Middle income,World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,1623587665.7,DT.INT.MLAT.CD
Middle income,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,1436775961.0,DT.INT.MLAT.CD
Middle income,World Bank-MIGA,"PPG, multilateral (INT, current US$)",2022,8238749.4,DT.INT.MLAT.CD
Middle income,World Trade Organization,"PPG, multilateral (INT, current US$)",2022,1247960.7,DT.INT.MLAT.CD
Moldova,Council of Europe,"PPG, multilateral (INT, current US$)",2022,1992810.4,DT.INT.MLAT.CD
Moldova,European Bank for Reconstruction and Dev. (EBRD),"PPG, multilateral (INT, current US$)",2022,2345556.7,DT.INT.MLAT.CD
Moldova,European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Moldova,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,4893674.8,DT.INT.MLAT.CD
Moldova,European Union,"PPG, multilateral (INT, current US$)",2022,1256550.4,DT.INT.MLAT.CD
Moldova,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,1018493.3,DT.INT.MLAT.CD
Moldova,Nordic Environment Finance Corporation (NEFCO),"PPG, multilateral (INT, current US$)",2022,7261.3,DT.INT.MLAT.CD
Moldova,World,"PPG, multilateral (INT, current US$)",2022,21419130.0,DT.INT.MLAT.CD
Moldova,World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,1606591.8,DT.INT.MLAT.CD
Moldova,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,8298191.3,DT.INT.MLAT.CD
Mongolia,Asian Dev. Bank   ,"PPG, multilateral (INT, current US$)",2022,25935134.3,DT.INT.MLAT.CD
Mongolia,Asian Infrastructure Investment Bank,"PPG, multilateral (INT, current US$)",2022,1100000.0,DT.INT.MLAT.CD
Mongolia,European Bank for Reconstruction and Dev. (EBRD),"PPG, multilateral (INT, current US$)",2022,1658000.0,DT.INT.MLAT.CD
Mongolia,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,1240598.1,DT.INT.MLAT.CD
Mongolia,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,362947.6,DT.INT.MLAT.CD
Mongolia,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,136675.2,DT.INT.MLAT.CD
Mongolia,World,"PPG, multilateral (INT, current US$)",2022,40560320.2,DT.INT.MLAT.CD
Mongolia,World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,300000.0,DT.INT.MLAT.CD
Mongolia,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,9826965.0,DT.INT.MLAT.CD
Montenegro,Council of Europe,"PPG, multilateral (INT, current US$)",2022,609868.7,DT.INT.MLAT.CD
Montenegro,European Bank for Reconstruction and Dev. (EBRD),"PPG, multilateral (INT, current US$)",2022,960819.3,DT.INT.MLAT.CD
Montenegro,European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Montenegro,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,3535275.1,DT.INT.MLAT.CD
Montenegro,European Union,"PPG, multilateral (INT, current US$)",2022,58900.8,DT.INT.MLAT.CD
Montenegro,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,45402.7,DT.INT.MLAT.CD
Montenegro,World,"PPG, multilateral (INT, current US$)",2022,8496151.3,DT.INT.MLAT.CD
Montenegro,World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,3148632.3,DT.INT.MLAT.CD
Montenegro,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,137252.4,DT.INT.MLAT.CD
Morocco,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,21385106.5,DT.INT.MLAT.CD
Morocco,Arab Fund for Economic & Social Development,"PPG, multilateral (INT, current US$)",2022,38465085.8,DT.INT.MLAT.CD
Morocco,Arab Monetary Fund,"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Morocco,European Bank for Reconstruction and Dev. (EBRD),"PPG, multilateral (INT, current US$)",2022,7358918.7,DT.INT.MLAT.CD
Morocco,European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,40494.3,DT.INT.MLAT.CD
Morocco,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,82995451.8,DT.INT.MLAT.CD
Morocco,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,216040.3,DT.INT.MLAT.CD
Morocco,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,22364347.7,DT.INT.MLAT.CD
Morocco,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,5356239.3,DT.INT.MLAT.CD
Morocco,World,"PPG, multilateral (INT, current US$)",2022,246208431.4,DT.INT.MLAT.CD
Morocco,World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,68021747.0,DT.INT.MLAT.CD
Morocco,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,5000.0,DT.INT.MLAT.CD
Mozambique,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,7642064.5,DT.INT.MLAT.CD
Mozambique,Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,1256000.0,DT.INT.MLAT.CD
Mozambique,Arab Fund for Economic & Social Development,"PPG, multilateral (INT, current US$)",2022,86000.0,DT.INT.MLAT.CD
Mozambique,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,1057415.6,DT.INT.MLAT.CD
Mozambique,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,1057051.9,DT.INT.MLAT.CD
Mozambique,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,788472.4,DT.INT.MLAT.CD
Mozambique,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,356435.5,DT.INT.MLAT.CD
Mozambique,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,254000.0,DT.INT.MLAT.CD
Mozambique,World,"PPG, multilateral (INT, current US$)",2022,33733309.0,DT.INT.MLAT.CD
Mozambique,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,21235869.1,DT.INT.MLAT.CD
Myanmar,Asian Dev. Bank   ,"PPG, multilateral (INT, current US$)",2022,14812322.2,DT.INT.MLAT.CD
Myanmar,Asian Infrastructure Investment Bank,"PPG, multilateral (INT, current US$)",2022,265000.0,DT.INT.MLAT.CD
Myanmar,European Economic Community (EEC),"PPG, multilateral (INT, current US$)",2022,23193.6,DT.INT.MLAT.CD
Myanmar,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,385600.0,DT.INT.MLAT.CD
Myanmar,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,132000.0,DT.INT.MLAT.CD
Myanmar,World,"PPG, multilateral (INT, current US$)",2022,25531439.3,DT.INT.MLAT.CD
Myanmar,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,9913323.5,DT.INT.MLAT.CD
Nepal,Asian Dev. Bank   ,"PPG, multilateral (INT, current US$)",2022,43204382.8,DT.INT.MLAT.CD
Nepal,European Economic Community (EEC),"PPG, multilateral (INT, current US$)",2022,11603.9,DT.INT.MLAT.CD
Nepal,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,888000.0,DT.INT.MLAT.CD
Nepal,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,851990.6,DT.INT.MLAT.CD
Nepal,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,246285.9,DT.INT.MLAT.CD
Nepal,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,2383000.0,DT.INT.MLAT.CD
Nepal,World,"PPG, multilateral (INT, current US$)",2022,79402642.8,DT.INT.MLAT.CD
Nepal,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,31817379.6,DT.INT.MLAT.CD
Nicaragua,Central American Bank for Econ. Integration (BCIE),"PPG, multilateral (INT, current US$)",2022,78013000.0,DT.INT.MLAT.CD
Nicaragua,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,8467000.0,DT.INT.MLAT.CD
Nicaragua,Inter-American Dev. Bank      ,"PPG, multilateral (INT, current US$)",2022,34689000.0,DT.INT.MLAT.CD
Nicaragua,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,261624.1,DT.INT.MLAT.CD
Nicaragua,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,248439.7,DT.INT.MLAT.CD
Nicaragua,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,1785000.0,DT.INT.MLAT.CD
Nicaragua,World,"PPG, multilateral (INT, current US$)",2022,133279772.5,DT.INT.MLAT.CD
Nicaragua,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,9815708.7,DT.INT.MLAT.CD
Niger,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,4306402.7,DT.INT.MLAT.CD
Niger,Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,776000.0,DT.INT.MLAT.CD
Niger,Economic Community of West African States (ECOWAS),"PPG, multilateral (INT, current US$)",2022,839222.8,DT.INT.MLAT.CD
Niger,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,1926547.0,DT.INT.MLAT.CD
Niger,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,942900.9,DT.INT.MLAT.CD
Niger,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,6824158.3,DT.INT.MLAT.CD
