indicator,date,value,iso_code,country_name
Inflation Rate,2015-03-31,2.1,LSO,Lesotho
Inflation Rate,2015-04-30,2.0,LSO,Lesotho
Inflation Rate,2015-05-31,2.1,LSO,Lesotho
Inflation Rate,2015-06-30,2.9,LSO,Lesotho
Inflation Rate,2015-07-31,3.2,LSO,Lesotho
Inflation Rate,2015-08-31,3.2,LSO,Lesotho
Inflation Rate,2015-09-30,3.8,LSO,Lesotho
Inflation Rate,2015-10-31,4.4,LSO,Lesotho
Inflation Rate,2015-11-30,4.8,LSO,Lesotho
Inflation Rate,2015-12-31,5.1,LSO,Lesotho
Inflation Rate,2016-01-31,5.8,LSO,Lesotho
Inflation Rate,2016-02-29,6.6,LSO,Lesotho
Inflation Rate,2016-03-31,7.5,LSO,Lesotho
Inflation Rate,2016-04-30,7.9,LSO,Lesotho
Inflation Rate,2016-05-31,8.0,LSO,Lesotho
Inflation Rate,2016-06-30,7.5,LSO,Lesotho
Inflation Rate,2016-07-31,6.9,LSO,Lesotho
Inflation Rate,2016-08-31,6.6,LSO,Lesotho
Inflation Rate,2016-09-30,6.0,LSO,Lesotho
Inflation Rate,2016-10-31,5.7,LSO,Lesotho
Inflation Rate,2016-11-30,5.7,LSO,Lesotho
Inflation Rate,2016-12-31,5.3,LSO,Lesotho
Inflation Rate,2017-01-31,5.0,LSO,Lesotho
Inflation Rate,2017-02-28,5.2,LSO,Lesotho
Inflation Rate,2017-03-31,4.4,LSO,Lesotho
Inflation Rate,2017-04-30,4.4,LSO,Lesotho
Inflation Rate,2017-05-31,5.3,LSO,Lesotho
Inflation Rate,2017-06-30,5.0,LSO,Lesotho
Inflation Rate,2017-07-31,5.4,LSO,Lesotho
Inflation Rate,2017-08-31,5.4,LSO,Lesotho
Inflation Rate,2017-09-30,5.6,LSO,Lesotho
Inflation Rate,2017-10-31,5.6,LSO,Lesotho
Inflation Rate,2017-11-30,5.5,LSO,Lesotho
Inflation Rate,2017-12-31,5.8,LSO,Lesotho
Inflation Rate,2018-01-31,5.3,LSO,Lesotho
Inflation Rate,2018-02-28,5.2,LSO,Lesotho
Inflation Rate,2018-03-31,4.8,LSO,Lesotho
Inflation Rate,2018-04-30,3.8,LSO,Lesotho
Inflation Rate,2018-05-31,3.8,LSO,Lesotho
Inflation Rate,2018-06-30,4.0,LSO,Lesotho
Inflation Rate,2018-07-31,4.1,LSO,Lesotho
Inflation Rate,2018-08-31,4.7,LSO,Lesotho
Inflation Rate,2018-09-30,5.0,LSO,Lesotho
Inflation Rate,2018-10-31,5.3,LSO,Lesotho
Inflation Rate,2018-11-30,5.6,LSO,Lesotho
Inflation Rate,2018-12-31,4.2,LSO,Lesotho
Inflation Rate,2019-01-31,6.2,LSO,Lesotho
Inflation Rate,2019-02-28,5.0,LSO,Lesotho
Inflation Rate,2019-03-31,5.2,LSO,Lesotho
Inflation Rate,2019-04-30,5.6,LSO,Lesotho
Inflation Rate,2019-05-31,5.9,LSO,Lesotho
Inflation Rate,2019-06-30,5.6,LSO,Lesotho
Inflation Rate,2019-07-31,5.4,LSO,Lesotho
Inflation Rate,2019-08-31,5.2,LSO,Lesotho
Inflation Rate,2019-09-30,5.1,LSO,Lesotho
Inflation Rate,2019-10-31,4.9,LSO,Lesotho
Inflation Rate,2019-11-30,4.6,LSO,Lesotho
Inflation Rate,2019-12-31,4.8,LSO,Lesotho
Inflation Rate,2020-01-31,4.1,LSO,Lesotho
Inflation Rate,2020-02-28,4.2,LSO,Lesotho
Inflation Rate,2020-03-31,4.0,LSO,Lesotho
Inflation Rate,2020-04-30,4.2,LSO,Lesotho
Inflation Rate,2020-05-31,4.0,LSO,Lesotho
Inflation Rate,2020-06-30,4.9,LSO,Lesotho
Inflation Rate,2020-07-31,5.6,LSO,Lesotho
Inflation Rate,2020-08-31,6.0,LSO,Lesotho
Inflation Rate,2020-09-30,5.9,LSO,Lesotho
Inflation Rate,2020-10-31,5.6,LSO,Lesotho
Inflation Rate,2020-11-30,5.6,LSO,Lesotho
